Publisher Name,Publisher Registry Id,Contacts (with valid data),Location Details (with valid data),Geographic Coordinates (with valid data),DAC Sectors (with valid data),Capital Spend (with valid data),Activity Documents (with valid data),Aid Type (with valid data),Recipient Language (with valid data),Result/ Indicator (with valid data),Average (with valid data),Contacts (with any data),Location Details (with any data),Geographic Coordinates (with any data),DAC Sectors (with any data),Capital Spend (with any data),Activity Documents (with any data),Aid Type (with any data),Recipient Language (with any data),Result/ Indicator (with any data),Average (with any data)
Netherlands Red Cross,nlrc,97.09302325581395,5.232558139534884,5.232558139534884,75.5813953488372,0.0,2.3255813953488373,100.0,35.13513513513514,60.46511627906976,42.34059641036386,97.09302325581395,5.232558139534884,5.232558139534884,75.5813953488372,0.0,2.3255813953488373,100.0,35.13513513513514,60.46511627906976,42.34059641036386
Netherlands Space Office,nso,100.0,100.0,100.0,100.0,0.0,100.0,100.0,-,100.0,77.77777777777777,100.0,100.0,100.0,100.0,0.0,100.0,100.0,-,100.0,77.77777777777777
Netherlands Water Partnership,nwp,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,22.22222222222222
Network for Africa,network4africa,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Network For Enterprise Enhancement and Development Support,needs,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
New York University,nyu,0.0,0.0,0.0,100.0,0.0,100.0,0.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,100.0,0.0,-,0.0,22.22222222222222
New Zealand - Ministry of Foreign Affairs and Trade - New Zealand Aid Programme,mfat,100.0,9.014084507042254,9.014084507042254,100.0,21.830985915492956,56.056338028169016,99.71830985915493,71.42857142857143,0.0,51.8958193606081,100.0,9.014084507042254,9.014084507042254,100.0,21.830985915492956,56.056338028169016,99.71830985915493,71.42857142857143,0.0,51.8958193606081
NGO Federation of Nepal,nfn,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Ngo-federatie (Vlaamse federatie van ngo's voor ontwikkelingssamenwerking),ngo-federatie,100.0,100.0,100.0,100.0,0.0,16.666666666666664,100.0,100.0,66.66666666666666,75.92592592592592,100.0,100.0,100.0,100.0,0.0,16.666666666666664,100.0,100.0,66.66666666666666,75.92592592592592
Niger Delta Stakeholders Initiative for Community Development and Empowerment,ndsicde,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,44.44444444444444
NIRAS A/S,niras,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
NKHOMA MISSION HOSPITAL,nmhiati,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
NLR,nlr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0
NLR Indonesia,nlr_indonesia,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Non-Timber Forest Products Exchange Programme,ntfp-ep,0.0,0.0,0.0,100.0,0.0,0.0,100.0,57.14285714285714,42.857142857142854,33.33333333333333,0.0,0.0,0.0,100.0,0.0,0.0,100.0,57.14285714285714,42.857142857142854,33.33333333333333
Nonviolent Peaceforce South Sudan,npss,0.0,100.0,0.0,0.0,0.0,33.33333333333333,0.0,66.66666666666666,100.0,33.333333333333336,0.0,100.0,0.0,0.0,0.0,33.33333333333333,0.0,66.66666666666666,100.0,33.333333333333336
Norad - Norwegian Agency for Development Cooperation,norad,99.51140065146579,0.0,0.0,100.0,0.0,100.0,100.0,32.658417697787776,0.0,48.01886870547262,99.51140065146579,0.0,0.0,100.0,0.0,100.0,100.0,32.658417697787776,0.0,48.01886870547262
NORSAAC,norsaac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.11111111111111
Northern Ireland Cooperation Overseas Ltd,nico,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Northern Network for Education Development,nned,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Northern Rangelands Trust,nrt-kenya,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Norwegian People's Aid,npa,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,66.66666666666667,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,66.66666666666667
Norwegian Refugee Council,nrc,50.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,27.77777777777778,50.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,27.77777777777778
"NpM, Platform for Inclusive Finance",npm,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,33.33333333333333,48.148148148148145,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,33.33333333333333,48.148148148148145
Nuffic,nuffic20171017,100.0,77.6536312849162,77.6536312849162,98.32402234636871,0.0,77.6536312849162,100.0,35.338345864661655,78.77094972067039,71.71046797627214,100.0,77.6536312849162,77.6536312849162,98.88268156424581,0.0,77.6536312849162,100.0,35.338345864661655,78.77094972067039,71.77254122270294
Nutrition International,nutritionintl,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
OCHA Country Based Pooled Funds,unocha-cbpf,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,77.77777777777777,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,77.77777777777777
ODI,odi,100.0,0.0,0.0,100.0,0.0,26.666666666666668,70.0,60.0,0.0,39.629629629629626,100.0,0.0,0.0,100.0,0.0,26.666666666666668,70.0,60.0,0.0,39.629629629629626
ODI Sales Limited,odi_sales_ltd,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336
OECD,oecd,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556
Office for National Statistics,ons,100.0,100.0,50.0,100.0,0.0,100.0,50.0,-,0.0,55.55555555555556,100.0,100.0,50.0,100.0,0.0,100.0,50.0,-,0.0,55.55555555555556
Okapi Consulting,okapiconsulting,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.11111111111111
Olamma Cares Foundation,olammacares,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Omidyar Network Fund Inc.,omidyarnetwork,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
One Acre Fund,oneacrefund,100.0,0.0,0.0,100.0,0.0,11.11111111111111,100.0,87.5,100.0,55.401234567901234,100.0,0.0,0.0,100.0,0.0,11.11111111111111,100.0,87.5,100.0,55.401234567901234
One to One Children's Fund,onetoonecf,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
One Young World,oyw,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,44.44444444444444,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,44.44444444444444
ONG ALCRER,alcrer-1,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,88.88888888888889,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,88.88888888888889
Open Capital Advisors,oca,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
openmindedly,openmindedly,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
OpenNorth,opennorth,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Opportunity International Savings and Loans Ltd,oisl_gh,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,33.333333333333336
Opportunity International UK,opportunity-international-uk,40.0,0.0,0.0,100.0,0.0,80.0,100.0,50.0,0.0,41.111111111111114,40.0,0.0,0.0,100.0,0.0,80.0,100.0,50.0,0.0,41.111111111111114
Options Consultancy Services,options,100.0,94.44444444444444,77.77777777777779,94.44444444444444,0.0,0.0,100.0,78.57142857142857,0.0,60.58201058201059,100.0,94.44444444444444,77.77777777777779,94.44444444444444,0.0,0.0,100.0,78.57142857142857,0.0,60.58201058201059
Orbis Africa,orbis_africa,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Orbis Charitable Trust,orbis_uk,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,66.66666666666667,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,66.66666666666667
Orbis Ethiopia,orbis_ethiopia,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,66.66666666666667,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,66.66666666666667
Orbis International,orbis_international,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,44.44444444444444,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,44.44444444444444
OurLoop Stitchting,loop,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336
Oxfam America,oxfamus,0.0,0.0,0.0,100.0,0.0,0.0,0.0,34.29602888086642,0.0,14.921780986762936,0.0,0.0,0.0,100.0,0.0,0.0,0.0,34.29602888086642,0.0,14.921780986762936
Oxfam Australia,oau,99.2,0.0,0.0,100.0,0.0,0.0,0.0,52.67857142857143,0.0,27.986507936507937,99.2,0.0,0.0,100.0,0.0,0.0,0.0,52.67857142857143,0.0,27.986507936507937
Oxfam GB,oxfamgb,100.0,0.0,0.0,0.0,0.0,0.0,0.0,35.638297872340424,0.0,15.070921985815602,100.0,0.0,0.0,0.0,0.0,0.0,0.0,35.638297872340424,0.0,15.070921985815602
Oxfam IBIS,ibis_denmark,0.0,0.0,0.0,100.0,0.0,25.0,100.0,-,0.0,25.0,0.0,0.0,0.0,100.0,0.0,25.0,100.0,-,0.0,25.0
Oxfam India,oxfamindia,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Oxfam Intermón,oxfamintermon,89.02439024390245,0.0,0.0,100.0,0.0,71.95121951219512,89.02439024390245,3.6585365853658534,0.0,39.29539295392954,89.02439024390245,0.0,0.0,100.0,0.0,71.95121951219512,89.02439024390245,3.6585365853658534,0.0,39.29539295392954
Oxfam Novib,onl,100.0,16.633532140490388,16.633532140490388,100.0,0.0,100.0,98.80715705765407,23.379310344827587,96.09012591119946,61.2826286216291,100.0,16.633532140490388,16.633532140490388,100.0,0.0,100.0,100.0,23.379310344827587,96.09012591119946,61.415166726334206
Oxfam Solidarité-Solidariteit,oxsol,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Oxfam Wereldwinkels,oww,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,77.77777777777777,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,77.77777777777777
Oxfam-Magasins du monde (omdm),omdm,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Oxfam-Quebec,oqc,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,66.66666666666667,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,66.66666666666667
Oxford Policy Management,opml,46.15384615384615,0.0,0.0,92.3076923076923,0.0,0.0,0.0,50.0,0.0,20.94017094017094,46.15384615384615,0.0,0.0,92.3076923076923,0.0,0.0,0.0,50.0,0.0,20.94017094017094
Pact,pact,100.0,0.0,0.0,100.0,0.0,0.0,0.0,12.962962962962962,0.0,23.662551440329217,100.0,0.0,0.0,100.0,0.0,0.0,0.0,12.962962962962962,0.0,23.662551440329217
Palestinian Working Women Society for Development,pwwsd_2022,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,22.22222222222222
Palladium Europe,palladium_eur,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,22.22222222222222
Palladium International Ltd (UK),palladium,92.85714285714286,0.0,0.0,100.0,0.0,35.714285714285715,0.0,66.66666666666666,0.0,32.804232804232804,92.85714285714286,0.0,0.0,100.0,0.0,35.714285714285715,0.0,66.66666666666666,0.0,32.804232804232804
Palliative Care Association of Malawi,pacam,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Palliative Care Support Trust,pcst,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,33.333333333333336
Pan Africa ILGA,pai155669,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,50.0,38.888888888888886,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,50.0,38.888888888888886
Pan African Climate Justice Alliance,pacja,100.0,0.0,0.0,100.0,0.0,9.090909090909092,100.0,44.44444444444444,81.81818181818183,48.37261503928171,100.0,0.0,0.0,100.0,0.0,9.090909090909092,100.0,44.44444444444444,81.81818181818183,48.37261503928171
Panos Institute West Africa (PIWA),ipao,0.0,0.0,0.0,72.41379310344827,0.0,37.93103448275862,0.0,0.0,0.0,12.260536398467432,0.0,0.0,0.0,72.41379310344827,0.0,37.93103448275862,0.0,0.0,0.0,12.260536398467432
Paradigm Initiative,paradigm,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Partnership for African Social & Governance Research (PASGR),pasgr,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
partos,partos_nl,85.71428571428571,0.0,0.0,100.0,0.0,0.0,100.0,0.0,28.57142857142857,34.92063492063492,85.71428571428571,0.0,0.0,100.0,0.0,0.0,100.0,0.0,28.57142857142857,34.92063492063492
Pastoralist Girls Initiative,pgi_kenya,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,33.333333333333336
PATH,_path_,100.0,0.0,0.0,100.0,0.0,66.66666666666666,0.0,100.0,0.0,40.74074074074073,100.0,0.0,0.0,100.0,0.0,66.66666666666666,0.0,100.0,0.0,40.74074074074073
Pathfinder International,pathfinder1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,33.333333333333336
PAX,pax,100.0,19.230769230769234,0.0,100.0,0.0,30.76923076923077,100.0,33.33333333333333,84.61538461538461,51.99430199430199,100.0,19.230769230769234,19.230769230769234,100.0,0.0,30.76923076923077,100.0,33.33333333333333,84.61538461538461,54.13105413105413
Peace Brigades International,pbi_io,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Peace Direct,peacedirect,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336
PEAS (Promoting Equality in African Schools),peas,100.0,66.66666666666666,33.33333333333333,66.66666666666666,0.0,33.33333333333333,66.66666666666666,50.0,0.0,46.29629629629629,100.0,66.66666666666666,33.33333333333333,66.66666666666666,0.0,66.66666666666666,66.66666666666666,50.0,0.0,49.999999999999986
Pegasys Limited,pegasys-eu,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Penal Reform International,pri,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
People In Aid,peopleinaid,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,44.44444444444444
People in Need,pin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
People's Process on Housing and Poverty in Zambia,pphpz,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Perhimpunan Pengembangan Media Nusantara,ja_ppmn,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222
PHASE Nepal,phase-nepal,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
PHASE Worldwide,phase_worldwide,100.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,38.888888888888886,100.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,38.888888888888886
Plan International Belgium,pib,92.85714285714286,85.71428571428571,85.71428571428571,100.0,0.0,21.428571428571427,100.0,83.33333333333334,85.71428571428571,72.75132275132275,92.85714285714286,85.71428571428571,85.71428571428571,100.0,0.0,21.428571428571427,100.0,83.33333333333334,85.71428571428571,72.75132275132275
Plan International Finland,planinternationalfinland,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Plan International Netherlands,plannlno,100.0,6.578947368421052,0.0,93.42105263157895,0.0,3.9473684210526314,94.73684210526315,0.0,85.52631578947368,42.69005847953216,100.0,6.578947368421052,0.0,94.73684210526315,0.0,3.9473684210526314,94.73684210526315,0.0,85.52631578947368,42.83625730994152
Plan International UK,plan_uk,93.5064935064935,0.0,0.0,100.0,0.0,0.0,85.71428571428571,58.333333333333336,0.0,37.5060125060125,93.5064935064935,0.0,0.0,100.0,0.0,0.0,85.71428571428571,58.333333333333336,0.0,37.5060125060125
Plan International USA,plan_usa,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336
Plan Ireland Charitable Assistance Limited,plan_ireland,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
PlanBørnefonden,plb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0
Plataforma Moçambicana da Água (PLAMA),plama,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Plateforme des Acteurs de la Société Civile au BENIN,pascib_benin,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,55.55555555555556
PONT,pont,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Pontis Foundation,pontis,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Population Media Center,pmc,50.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,50.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Population Service International,psi,83.33333333333334,0.0,0.0,50.0,0.0,33.33333333333333,100.0,25.0,66.66666666666666,39.81481481481482,83.33333333333334,0.0,0.0,50.0,0.0,33.33333333333333,100.0,25.0,66.66666666666666,39.81481481481482
Population Services and Training Centre (PSTC),pstc_1102,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,33.333333333333336
Population Services Kenya,pskenya_19,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Positive Vibes Trust,pv,100.0,0.0,0.0,100.0,0.0,0.0,100.0,33.33333333333333,0.0,37.03703703703704,100.0,0.0,0.0,100.0,0.0,0.0,100.0,33.33333333333333,0.0,37.03703703703704
PositiveNegatives,posneg,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336
Power International,power,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,33.333333333333336
PPAG,ppag_123,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,66.66666666666667
PRACTICA Foundation,practica,0.0,0.0,0.0,100.0,0.0,0.0,100.0,33.33333333333333,0.0,25.925925925925924,0.0,0.0,0.0,100.0,0.0,0.0,100.0,33.33333333333333,0.0,25.925925925925924
Practical Action,pa,100.0,0.0,0.0,100.0,0.0,1.7094017094017095,0.0,32.407407407407405,0.0,26.01297879075657,100.0,0.0,0.0,100.0,0.0,1.7094017094017095,0.0,32.407407407407405,0.0,26.01297879075657
Pragya India,pragya,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
PRI Association,pri_icf,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
PricewaterhouseCoopers Private Limited India,pwcplindia,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444
Prince Claus Fund,pcf,100.0,17.391304347826086,8.695652173913043,100.0,0.0,17.391304347826086,100.0,0.0,47.82608695652174,43.47826086956522,100.0,17.391304347826086,8.695652173913043,100.0,0.0,17.391304347826086,100.0,0.0,47.82608695652174,43.47826086956522
Private Infrastructure Development Group,pidg,100.0,0.0,0.0,100.0,0.0,0.0,100.0,59.29203539823009,66.66666666666666,47.328744673877424,100.0,0.0,0.0,100.0,0.0,0.0,100.0,59.29203539823009,66.66666666666666,47.328744673877424
Programming Their Future,p-t-f-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Progressio (closed),progressio,50.0,0.0,0.0,80.0,0.0,50.0,90.0,22.22222222222222,0.0,32.46913580246914,50.0,0.0,0.0,80.0,0.0,50.0,90.0,22.22222222222222,0.0,32.46913580246914
Project Harar,phe,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Promundo-US,pmo-us,0.0,0.0,0.0,100.0,0.0,0.0,100.0,50.0,66.66666666666666,35.18518518518518,0.0,0.0,0.0,100.0,0.0,0.0,100.0,50.0,66.66666666666666,35.18518518518518
Prospero Limited,prospero,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Protecting Families Against HIV/AIDS,prefa_1,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,55.55555555555556,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,55.55555555555556
Protos,protos,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Public International Law & Policy Group,pilpg,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Publish What You Fund,pwyf,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,25.0,36.111111111111114,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,25.0,36.111111111111114
PUM Netherlands,pumnl,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Pump Aid,pumpaid,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,66.66666666666667,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,66.66666666666667
PwC,pwc,12.5,0.0,0.0,87.5,0.0,0.0,100.0,66.66666666666666,0.0,29.629629629629626,12.5,0.0,0.0,87.5,0.0,0.0,100.0,66.66666666666666,0.0,29.629629629629626
Queen Rania Foundation for Education and Development,qrfed,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Quinoa,quinoa,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Rabo Partnerships,rabo_partnerships,0.0,0.0,0.0,100.0,0.0,0.0,0.0,42.857142857142854,0.0,15.873015873015873,0.0,0.0,0.0,100.0,0.0,0.0,0.0,42.857142857142854,0.0,15.873015873015873
Radio La Benevolencija,rlb,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556
Rahnuma-Family Planning Assocation of Pakistan,rfpap,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Railway Children,rc,100.0,0.0,0.0,100.0,0.0,50.0,25.0,100.0,0.0,41.666666666666664,100.0,0.0,0.0,100.0,0.0,50.0,25.0,100.0,0.0,41.666666666666664
Railway Children Africa,rc2africa,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
RAIN Foundation (former),rainfoundation,100.0,100.0,93.33333333333333,100.0,0.0,100.0,100.0,53.333333333333336,0.0,71.85185185185185,100.0,100.0,100.0,100.0,0.0,100.0,100.0,53.333333333333336,0.0,72.5925925925926
Rainforest Action Network,ran,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Rainforest Alliance,rainforest-alliance,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336
Rainforest Foundation UK,rfuk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Raleigh International,raleigh_int,100.0,0.0,0.0,100.0,0.0,50.0,100.0,100.0,0.0,50.0,100.0,0.0,0.0,100.0,0.0,50.0,100.0,100.0,0.0,50.0
RCN Justice & Démocratie,rcn,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,66.66666666666667,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,66.66666666666667
Reach A Hand Uganda,rahuug,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,87.5,-,0.0,20.833333333333332
Red Cross Red Crescent Climate Centre,climate_centre,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
RedOrange Media and Communications,redorange,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,22.22222222222222
RedR UK,redruk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
